Prenom,Nom,CodeCours,NomCours,Session,Note (%)
Cameron,Morin,420-053-4R1,Cybersecurite,5,44
Alex,Bouchard,420-053-4R1,Cybersecurite,5,94
Casey,Roy,420-053-4R1,Cybersecurite,5,41
Robin,Gauthier,420-053-4R1,Cybersecurite,5,57
Cameron,Morin,420-053-4R1,Cybersecurite,5,84
Alex,Gauthier,420-053-4R1,Cybersecurite,5,52
Cameron,Morin,420-053-4R1,Cybersecurite,5,75
Jamie,Roy,420-053-4R1,Cybersecurite,5,94
Casey,Morin,420-053-4R1,Cybersecurite,5,86
Casey,Gagnon,420-053-4R1,Cybersecurite,5,96
Taylor,Fortin,420-053-4R1,Cybersecurite,5,71
Casey,Gagnon,420-053-4R1,Cybersecurite,5,48
Charlie,Bouchard,420-053-4R1,Cybersecurite,5,84
Casey,Tremblay,420-053-4R1,Cybersecurite,5,65
Charlie,Tremblay,420-053-4R1,Cybersecurite,5,60
Jordan,Pelletier,420-053-4R1,Cybersecurite,5,46
Taylor,Gagnon,420-053-4R1,Cybersecurite,5,40
Jordan,Pelletier,420-053-4R1,Cybersecurite,5,46
Jordan,Morin,420-053-4R1,Cybersecurite,5,55
Jamie,Tremblay,420-053-4R1,Cybersecurite,5,39
Charlie,Lavoie,420-053-4R1,Cybersecurite,5,88
Alex,Tremblay,420-053-4R1,Cybersecurite,5,77
Jamie,Roy,420-053-4R1,Cybersecurite,5,61
Taylor,Roy,420-053-4R1,Cybersecurite,5,48
Alex,Tremblay,420-053-4R1,Cybersecurite,5,48
Charlie,Lefebvre,420-053-4R1,Cybersecurite,5,73
Taylor,Lavoie,420-053-4R1,Cybersecurite,5,37
Robin,Gagnon,420-053-4R1,Cybersecurite,5,43
Taylor,Lavoie,420-053-4R1,Cybersecurite,5,68
Charlie,Lefebvre,420-053-4R1,Cybersecurite,5,58
Casey,Fortin,420-053-4R1,Cybersecurite,5,90
Jordan,Roy,420-053-4R1,Cybersecurite,5,74
Charlie,Pelletier,420-053-4R1,Cybersecurite,5,84
Sam,Bouchard,420-053-4R1,Cybersecurite,5,72
Jamie,Morin,420-053-4R1,Cybersecurite,5,48
Jordan,Fortin,420-053-4R1,Cybersecurite,5,82
Morgan,Roy,420-053-4R1,Cybersecurite,5,42
Charlie,Tremblay,420-053-4R1,Cybersecurite,5,54
Sam,Fortin,420-053-4R1,Cybersecurite,5,36
Sam,Bouchard,420-053-4R1,Cybersecurite,5,93
Alex,Lefebvre,420-053-4R1,Cybersecurite,5,96
Morgan,Fortin,420-053-4R1,Cybersecurite,5,89
Alex,Morin,420-053-4R1,Cybersecurite,5,88
Jordan,Fortin,420-053-4R1,Cybersecurite,5,65
Robin,Pelletier,420-053-4R1,Cybersecurite,5,40
Jamie,Tremblay,420-053-4R1,Cybersecurite,5,49
Casey,Fortin,420-053-4R1,Cybersecurite,5,92
Taylor,Lavoie,420-053-4R1,Cybersecurite,5,37
Sam,Tremblay,420-053-4R1,Cybersecurite,5,91
Casey,Pelletier,420-053-4R1,Cybersecurite,5,97
Jamie,Fortin,420-053-4R1,Cybersecurite,5,53
Alex,Lavoie,420-053-4R1,Cybersecurite,5,51
Jamie,Lefebvre,420-053-4R1,Cybersecurite,5,42
Alex,Morin,420-053-4R1,Cybersecurite,5,44
Sam,Roy,420-053-4R1,Cybersecurite,5,39
Jamie,Gauthier,420-053-4R1,Cybersecurite,5,70
Sam,Lefebvre,420-053-4R1,Cybersecurite,5,89
Ronald,MacDounald,601-11H-CR1,Pratique de la communication,5,72
Homer,Simpson,601-11H-CR1,Pratique de la communication,5,55
Doctor,Doogie,601-11H-CR1,Pratique de la communication,5,65
Jordan,Gauthier,601-11H-CR1,Pratique de la communication,5,86
Taylor,Lavoie,601-11H-CR1,Pratique de la communication,5,49
Jordan,Bouchard,601-11H-CR1,Pratique de la communication,5,75
Jordan,Gagnon,601-11H-CR1,Pratique de la communication,5,73
Alex,Morin,601-11H-CR1,Pratique de la communication,5,61
Charlie,Lavoie,601-11H-CR1,Pratique de la communication,5,81
Casey,Bouchard,601-11H-CR1,Pratique de la communication,5,74
Sam,Fortin,601-11H-CR1,Pratique de la communication,5,68
Alex,Tremblay,601-11H-CR1,Pratique de la communication,5,75
Jamie,Pelletier,601-11H-CR1,Pratique de la communication,5,36
Jordan,Lavoie,601-11H-CR1,Pratique de la communication,5,93
Jamie,Roy,601-11H-CR1,Pratique de la communication,5,74
Casey,Roy,601-11H-CR1,Pratique de la communication,5,53
Cameron,Pelletier,601-11H-CR1,Pratique de la communication,5,40
Taylor,Gauthier,601-11H-CR1,Pratique de la communication,5,100
Casey,Bouchard,601-11H-CR1,Pratique de la communication,5,42
Morgan,Lefebvre,601-11H-CR1,Pratique de la communication,5,75
Robin,Lavoie,601-11H-CR1,Pratique de la communication,5,52
Casey,Gagnon,601-11H-CR1,Pratique de la communication,5,59
Alex,Fortin,601-11H-CR1,Pratique de la communication,5,70
Morgan,Roy,601-11H-CR1,Pratique de la communication,5,91
Charlie,Roy,601-11H-CR1,Pratique de la communication,5,45
Alex,Gauthier,601-11H-CR1,Pratique de la communication,5,72
Robin,Tremblay,601-11H-CR1,Pratique de la communication,5,94
Cameron,Lavoie,601-11H-CR1,Pratique de la communication,5,97
Taylor,Lavoie,601-11H-CR1,Pratique de la communication,5,40
Casey,Gauthier,601-11H-CR1,Pratique de la communication,5,76
Robin,Roy,601-11H-CR1,Pratique de la communication,5,48
Jamie,Bouchard,601-11H-CR1,Pratique de la communication,5,70
Jamie,Roy,601-11H-CR1,Pratique de la communication,5,43
Casey,Roy,601-11H-CR1,Pratique de la communication,5,92
Morgan,Gagnon,601-11H-CR1,Pratique de la communication,5,37
Jamie,Gauthier,601-11H-CR1,Pratique de la communication,5,58
Robin,Gagnon,601-11H-CR1,Pratique de la communication,5,36
Sam,Bouchard,601-11H-CR1,Pratique de la communication,5,36
Alex,Pelletier,601-11H-CR1,Pratique de la communication,5,52
Sam,Gagnon,601-11H-CR1,Pratique de la communication,5,40
Charlie,Pelletier,601-11H-CR1,Pratique de la communication,5,43
Morgan,Lefebvre,601-11H-CR1,Pratique de la communication,5,87
Morgan,Tremblay,601-11H-CR1,Pratique de la communication,5,53
Jamie,Gauthier,601-11H-CR1,Pratique de la communication,5,96
Casey,Pelletier,601-11H-CR1,Pratique de la communication,5,53
Jamie,Lefebvre,601-11H-CR1,Pratique de la communication,5,49
Morgan,Tremblay,601-11H-CR1,Pratique de la communication,5,65
Sam,Lefebvre,601-11H-CR1,Pratique de la communication,5,41
Morgan,Fortin,601-11H-CR1,Pratique de la communication,5,92
Sam,Roy,601-11H-CR1,Pratique de la communication,5,81
Taylor,Morin,601-11H-CR1,Pratique de la communication,5,87
Morgan,Gauthier,601-11H-CR1,Pratique de la communication,5,82
Alex,Morin,601-11H-CR1,Pratique de la communication,5,74
Cameron,Bouchard,601-11H-CR1,Pratique de la communication,5,42
Jordan,Morin,601-11H-CR1,Pratique de la communication,5,95
Sam,Lefebvre,601-11H-CR1,Pratique de la communication,5,80
Casey,Fortin,601-11H-CR1,Pratique de la communication,5,91
Robin,Lefebvre,601-11H-CR1,Pratique de la communication,5,67
Charlie,Lefebvre,601-11H-CR1,Pratique de la communication,5,90
Robin,Pelletier,601-11H-CR1,Pratique de la communication,5,55
Jamie,Gagnon,601-11H-CR1,Pratique de la communication,5,95
Morgan,Fortin,601-11H-CR1,Pratique de la communication,5,52
Charlie,Gagnon,601-11H-CR1,Pratique de la communication,5,97
Cameron,Morin,601-11H-CR1,Pratique de la communication,5,37
Alex,Bouchard,601-11H-CR1,Pratique de la communication,5,51
Casey,Roy,601-11H-CR1,Pratique de la communication,5,66
Robin,Gauthier,601-11H-CR1,Pratique de la communication,5,59
Cameron,Morin,601-11H-CR1,Pratique de la communication,5,69
Alex,Gauthier,601-11H-CR1,Pratique de la communication,5,74
Cameron,Morin,601-11H-CR1,Pratique de la communication,5,79
Jamie,Roy,601-11H-CR1,Pratique de la communication,5,62
Casey,Morin,601-11H-CR1,Pratique de la communication,5,38
Casey,Gagnon,601-11H-CR1,Pratique de la communication,5,70
Taylor,Fortin,601-11H-CR1,Pratique de la communication,5,94
Casey,Gagnon,601-11H-CR1,Pratique de la communication,5,82
Charlie,Bouchard,601-11H-CR1,Pratique de la communication,5,58
Casey,Tremblay,601-11H-CR1,Pratique de la communication,5,54
Charlie,Tremblay,601-11H-CR1,Pratique de la communication,5,55
Jordan,Pelletier,601-11H-CR1,Pratique de la communication,5,92
Taylor,Gagnon,601-11H-CR1,Pratique de la communication,5,90
Jordan,Pelletier,601-11H-CR1,Pratique de la communication,5,84
Jordan,Morin,601-11H-CR1,Pratique de la communication,5,51
Jamie,Tremblay,601-11H-CR1,Pratique de la communication,5,72
Charlie,Lavoie,601-11H-CR1,Pratique de la communication,5,45
Alex,Tremblay,601-11H-CR1,Pratique de la communication,5,99
Jamie,Roy,601-11H-CR1,Pratique de la communication,5,51
Taylor,Roy,601-11H-CR1,Pratique de la communication,5,63
Alex,Tremblay,601-11H-CR1,Pratique de la communication,5,43
Charlie,Lefebvre,601-11H-CR1,Pratique de la communication,5,71
Taylor,Lavoie,601-11H-CR1,Pratique de la communication,5,91
Robin,Gagnon,601-11H-CR1,Pratique de la communication,5,72
Taylor,Lavoie,601-11H-CR1,Pratique de la communication,5,65
Charlie,Lefebvre,601-11H-CR1,Pratique de la communication,5,48
Casey,Fortin,601-11H-CR1,Pratique de la communication,5,35
Jordan,Roy,601-11H-CR1,Pratique de la communication,5,94
Charlie,Pelletier,601-11H-CR1,Pratique de la communication,5,66
Sam,Bouchard,601-11H-CR1,Pratique de la communication,5,64
Jamie,Morin,601-11H-CR1,Pratique de la communication,5,82
Jordan,Fortin,601-11H-CR1,Pratique de la communication,5,37
Morgan,Roy,601-11H-CR1,Pratique de la communication,5,97
Charlie,Tremblay,601-11H-CR1,Pratique de la communication,5,70
Sam,Fortin,601-11H-CR1,Pratique de la communication,5,100
Sam,Bouchard,601-11H-CR1,Pratique de la communication,5,82
Alex,Lefebvre,601-11H-CR1,Pratique de la communication,5,94
Morgan,Fortin,601-11H-CR1,Pratique de la communication,5,50
Alex,Morin,601-11H-CR1,Pratique de la communication,5,37
Jordan,Fortin,601-11H-CR1,Pratique de la communication,5,77
Robin,Pelletier,601-11H-CR1,Pratique de la communication,5,69
Jamie,Tremblay,601-11H-CR1,Pratique de la communication,5,94
Casey,Fortin,601-11H-CR1,Pratique de la communication,5,43
Taylor,Lavoie,601-11H-CR1,Pratique de la communication,5,82
Sam,Tremblay,601-11H-CR1,Pratique de la communication,5,84
Casey,Pelletier,601-11H-CR1,Pratique de la communication,5,94
Jamie,Fortin,601-11H-CR1,Pratique de la communication,5,50
Alex,Lavoie,601-11H-CR1,Pratique de la communication,5,72
Jamie,Lefebvre,601-11H-CR1,Pratique de la communication,5,40
Alex,Morin,601-11H-CR1,Pratique de la communication,5,42
Sam,Roy,601-11H-CR1,Pratique de la communication,5,54
Jamie,Gauthier,601-11H-CR1,Pratique de la communication,5,82
Sam,Lefebvre,601-11H-CR1,Pratique de la communication,5,45
Ronald,MacDounald,420-061-1VR,Stage en entreprise,6,74
Homer,Simpson,420-061-1VR,Stage en entreprise,6,46
Doctor,Doogie,420-061-1VR,Stage en entreprise,6,78
Jordan,Gauthier,420-061-1VR,Stage en entreprise,6,36
Taylor,Lavoie,420-061-1VR,Stage en entreprise,6,67
Jordan,Bouchard,420-061-1VR,Stage en entreprise,6,37
Jordan,Gagnon,420-061-1VR,Stage en entreprise,6,91
Alex,Morin,420-061-1VR,Stage en entreprise,6,91
Charlie,Lavoie,420-061-1VR,Stage en entreprise,6,73
Casey,Bouchard,420-061-1VR,Stage en entreprise,6,64
Sam,Fortin,420-061-1VR,Stage en entreprise,6,37
Alex,Tremblay,420-061-1VR,Stage en entreprise,6,83
Jamie,Pelletier,420-061-1VR,Stage en entreprise,6,70
Jordan,Lavoie,420-061-1VR,Stage en entreprise,6,94
Jamie,Roy,420-061-1VR,Stage en entreprise,6,84
Casey,Roy,420-061-1VR,Stage en entreprise,6,50
Cameron,Pelletier,420-061-1VR,Stage en entreprise,6,53
Taylor,Gauthier,420-061-1VR,Stage en entreprise,6,56
Casey,Bouchard,420-061-1VR,Stage en entreprise,6,67
Morgan,Lefebvre,420-061-1VR,Stage en entreprise,6,78
Robin,Lavoie,420-061-1VR,Stage en entreprise,6,82
Casey,Gagnon,420-061-1VR,Stage en entreprise,6,95
Alex,Fortin,420-061-1VR,Stage en entreprise,6,52
Morgan,Roy,420-061-1VR,Stage en entreprise,6,58
Charlie,Roy,420-061-1VR,Stage en entreprise,6,42
Alex,Gauthier,420-061-1VR,Stage en entreprise,6,37
Robin,Tremblay,420-061-1VR,Stage en entreprise,6,37
Cameron,Lavoie,420-061-1VR,Stage en entreprise,6,52
Taylor,Lavoie,420-061-1VR,Stage en entreprise,6,53
Casey,Gauthier,420-061-1VR,Stage en entreprise,6,71
Robin,Roy,420-061-1VR,Stage en entreprise,6,93
Jamie,Bouchard,420-061-1VR,Stage en entreprise,6,80
Jamie,Roy,420-061-1VR,Stage en entreprise,6,75
Casey,Roy,420-061-1VR,Stage en entreprise,6,83
Morgan,Gagnon,420-061-1VR,Stage en entreprise,6,46
Jamie,Gauthier,420-061-1VR,Stage en entreprise,6,86
Robin,Gagnon,420-061-1VR,Stage en entreprise,6,58
Sam,Bouchard,420-061-1VR,Stage en entreprise,6,98
Alex,Pelletier,420-061-1VR,Stage en entreprise,6,68
Sam,Gagnon,420-061-1VR,Stage en entreprise,6,42
Charlie,Pelletier,420-061-1VR,Stage en entreprise,6,42
Morgan,Lefebvre,420-061-1VR,Stage en entreprise,6,87
Morgan,Tremblay,420-061-1VR,Stage en entreprise,6,58
Jamie,Gauthier,420-061-1VR,Stage en entreprise,6,37
Casey,Pelletier,420-061-1VR,Stage en entreprise,6,92
Jamie,Lefebvre,420-061-1VR,Stage en entreprise,6,77
Morgan,Tremblay,420-061-1VR,Stage en entreprise,6,75
Sam,Lefebvre,420-061-1VR,Stage en entreprise,6,51
Morgan,Fortin,420-061-1VR,Stage en entreprise,6,52
Sam,Roy,420-061-1VR,Stage en entreprise,6,79
Taylor,Morin,420-061-1VR,Stage en entreprise,6,97
Morgan,Gauthier,420-061-1VR,Stage en entreprise,6,54
Alex,Morin,420-061-1VR,Stage en entreprise,6,63
Cameron,Bouchard,420-061-1VR,Stage en entreprise,6,95
Jordan,Morin,420-061-1VR,Stage en entreprise,6,56
Sam,Lefebvre,420-061-1VR,Stage en entreprise,6,96
Casey,Fortin,420-061-1VR,Stage en entreprise,6,78
Robin,Lefebvre,420-061-1VR,Stage en entreprise,6,100
Charlie,Lefebvre,420-061-1VR,Stage en entreprise,6,94
Robin,Pelletier,420-061-1VR,Stage en entreprise,6,71
Jamie,Gagnon,420-061-1VR,Stage en entreprise,6,88
Morgan,Fortin,420-061-1VR,Stage en entreprise,6,100
Charlie,Gagnon,420-061-1VR,Stage en entreprise,6,38
Cameron,Morin,420-061-1VR,Stage en entreprise,6,47
Alex,Bouchard,420-061-1VR,Stage en entreprise,6,99
Casey,Roy,420-061-1VR,Stage en entreprise,6,67
Robin,Gauthier,420-061-1VR,Stage en entreprise,6,40
Cameron,Morin,420-061-1VR,Stage en entreprise,6,98
Alex,Gauthier,420-061-1VR,Stage en entreprise,6,38
Cameron,Morin,420-061-1VR,Stage en entreprise,6,63
Jamie,Roy,420-061-1VR,Stage en entreprise,6,89
Casey,Morin,420-061-1VR,Stage en entreprise,6,62
Casey,Gagnon,420-061-1VR,Stage en entreprise,6,47
Taylor,Fortin,420-061-1VR,Stage en entreprise,6,90
Casey,Gagnon,420-061-1VR,Stage en entreprise,6,46
Charlie,Bouchard,420-061-1VR,Stage en entreprise,6,61
Casey,Tremblay,420-061-1VR,Stage en entreprise,6,68
Charlie,Tremblay,420-061-1VR,Stage en entreprise,6,98
Jordan,Pelletier,420-061-1VR,Stage en entreprise,6,85
Taylor,Gagnon,420-061-1VR,Stage en entreprise,6,35
Jordan,Pelletier,420-061-1VR,Stage en entreprise,6,92
Jordan,Morin,420-061-1VR,Stage en entreprise,6,55
Jamie,Tremblay,420-061-1VR,Stage en entreprise,6,37
Charlie,Lavoie,420-061-1VR,Stage en entreprise,6,76
Alex,Tremblay,420-061-1VR,Stage en entreprise,6,64
Jamie,Roy,420-061-1VR,Stage en entreprise,6,98
Taylor,Roy,420-061-1VR,Stage en entreprise,6,92
Alex,Tremblay,420-061-1VR,Stage en entreprise,6,69
Charlie,Lefebvre,420-061-1VR,Stage en entreprise,6,86
Taylor,Lavoie,420-061-1VR,Stage en entreprise,6,87
Robin,Gagnon,420-061-1VR,Stage en entreprise,6,91
Taylor,Lavoie,420-061-1VR,Stage en entreprise,6,83
Charlie,Lefebvre,420-061-1VR,Stage en entreprise,6,51
Casey,Fortin,,Stage en entreprise,6,67
Jordan,Roy,420-061-1VR,Stage en entreprise,6,60
Charlie,Pelletier,420-061-1VR,Stage en entreprise,6,43
Sam,Bouchard,420-061-1VR,Stage en entreprise,6,90
Jamie,Morin,420-061-1VR,Stage en entreprise,6,42
Jordan,Fortin,420-061-1VR,Stage en entreprise,6,80
Morgan,Roy,420-061-1VR,Stage en entreprise,6,86
Charlie,Tremblay,420-061-1VR,Stage en entreprise,6,92
Sam,Fortin,420-061-1VR,Stage en entreprise,6,73
Sam,Bouchard,420-061-1VR,Stage en entreprise,6,49
Alex,Lefebvre,420-061-1VR,Stage en entreprise,6,46
Morgan,Fortin,420-061-1VR,Stage en entreprise,6,74
Alex,Morin,420-061-1VR,Stage en entreprise,6,57
Jordan,Fortin,420-061-1VR,Stage en entreprise,6,100
Robin,Pelletier,420-061-1VR,Stage en entreprise,6,45
Jamie,Tremblay,420-061-1VR,Stage en entreprise,6,55
Casey,Fortin,420-061-1VR,Stage en entreprise,6,59
Taylor,Lavoie,420-061-1VR,Stage en entreprise,6,99
Sam,Tremblay,420-061-1VR,Stage en entreprise,6,78
Casey,Pelletier,420-061-1VR,Stage en entreprise,6,63
Jamie,Fortin,420-061-1VR,Stage en entreprise,6,97
Alex,Lavoie,420-061-1VR,Stage en entreprise,6,52
Jamie,Lefebvre,420-061-1VR,Stage en entreprise,6,46
Alex,Morin,420-061-1VR,Stage en entreprise,6,40
Sam,Roy,420-061-1VR,Stage en entreprise,6,83
Jamie,Gauthier,420-061-1VR,Stage en entreprise,6,62
Sam,Lefebvre,420-061-1VR,Stage en entreprise,6,87
Ronald,MacDounald,420-061-4R1,Objets connectes,6,48
Homer,Simpson,420-061-4R1,Objets connectes,6,77
Doctor,Doogie,420-061-4R1,Objets connectes,6,73
Jordan,Gauthier,420-061-4R1,Objets connectes,6,65
Taylor,Lavoie,420-061-4R1,Objets connectes,6,82
Jordan,Bouchard,420-061-4R1,#oups#
Jordan,Gagnon,420-061-4R1,Objets connectes,6,98
Alex,Morin,420-061-4R1,Objets connectes,6,91
Charlie,Lavoie,420-061-4R1,Objets connectes,6,66
Casey,Bouchard,420-061-4R1,Objets connectes,6,59
Sam,Fortin,420-061-4R1,Objets connectes,6,44
Alex,Tremblay,420-061-4R1,Objets connectes,6,94
Jamie,Pelletier,420-061-4R1,Objets connectes,6,73
Jordan,Lavoie,420-061-4R1,Objets connectes,6,75
Jamie,Roy,420-061-4R1,Objets connectes,6,70
Casey,Roy,420-061-4R1,Objets connectes,6,56
Cameron,Pelletier,420-061-4R1,Objets connectes,6,78
Taylor,Gauthier,420-061-4R1,Objets connectes,6,74
Casey,Bouchard,420-061-4R1,Objets connectes,6,64
Morgan,Lefebvre,420-061-4R1,Objets connectes,6,81
Robin,Lavoie,420-061-4R1,Objets connectes,6,76
Casey,Gagnon,420-061-4R1,Objets connectes,6,48
Alex,Fortin,420-061-4R1,Objets connectes,6,43
Morgan,Roy,420-061-4R1,Objets connectes,6,36
Charlie,Roy,420-061-4R1,Objets connectes,6,62
Alex,Gauthier,420-061-4R1,Objets connectes,6,95
Robin,Tremblay,420-061-4R1,Objets connectes,6,99
Cameron,Lavoie,420-061-4R1,Objets connectes,6,96
Taylor,Lavoie,420-061-4R1,Objets connectes,6,73
Casey,Gauthier,420-061-4R1,Objets connectes,6,70
Robin,Roy,420-061-4R1,Objets connectes,6,98
Jamie,Bouchard,420-061-4R1,Objets connectes,6,73
Jamie,Roy,420-061-4R1,Objets connectes,6,68
Casey,Roy,420-061-4R1,Objets connectes,6,82
Morgan,Gagnon,420-061-4R1,Objets connectes,6,42
Jamie,Gauthier,420-061-4R1,Objets connectes,6,48
Robin,Gagnon,420-061-4R1,Objets connectes,6,95
Sam,Bouchard,420-061-4R1,Objets connectes,6,59
Alex,Pelletier,420-061-4R1,Objets connectes,6,75
Sam,Gagnon,420-061-4R1,Objets connectes,6,46
Charlie,Pelletier,420-061-4R1,Objets connectes,6,80
Morgan,Lefebvre,420-061-4R1,Objets connectes,6,I
Morgan,Tremblay,420-061-4R1,Objets connectes,6,69
Jamie,Gauthier,420-061-4R1,Objets connectes,6,59
Casey,Pelletier,420-061-4R1,Objets connectes,6,44
Jamie,Lefebvre,420-061-4R1,Objets connectes,6,45
Morgan,Tremblay,420-061-4R1,Objets connectes,6,87
Sam,Lefebvre,420-061-4R1,Objets connectes,6,87
Morgan,Fortin,420-061-4R1,Objets connectes,6,95
Sam,Roy,420-061-4R1,Objets connectes,6,94
Taylor,Morin,420-061-4R1,Objets connectes,6,94
Morgan,Gauthier,420-061-4R1,Objets connectes,6,69
Alex,Morin,420-061-4R1,Objets connectes,6,48
Cameron,Bouchard,420-061-4R1,Objets connectes,6,58
Jordan,Morin,420-061-4R1,Objets connectes,6,76
Sam,Lefebvre,420-061-4R1,Objets connectes,6,63
Casey,Fortin,420-061-4R1,Objets connectes,6,81
Robin,Lefebvre,420-061-4R1,Objets connectes,6,62
Charlie,Lefebvre,420-061-4R1,Objets connectes,6,57
Robin,Pelletier,420-061-4R1,Objets connectes,6,83
Jamie,Gagnon,420-061-4R1,Objets connectes,6,63
Morgan,Fortin,420-061-4R1,Objets connectes,6,64
Charlie,Gagnon,420-061-4R1,Objets connectes,6,61
Cameron,Morin,420-061-4R1,Objets connectes,6,86
Alex,Bouchard,420-061-4R1,Objets connectes,6,79
Casey,Roy,420-061-4R1,Objets connectes,6,86
Robin,Gauthier,420-061-4R1,Objets connectes,6,41
Cameron,Morin,420-061-4R1,Objets connectes,6,92
Alex,Gauthier,420-061-4R1,Objets connectes,6,100
Cameron,Morin,420-061-4R1,Objets connectes,6,78
Jamie,Roy,420-061-4R1,Objets connectes,6,48
Casey,Morin,420-061-4R1,Objets connectes,6,56
Casey,Gagnon,420-061-4R1,Objets connectes,6,76
Taylor,Fortin,420-061-4R1,Objets connectes,6,48
Casey,Gagnon,420-061-4R1,Objets connectes,6,84
Charlie,Bouchard,420-061-4R1,Objets connectes,6,74
Casey,Tremblay,420-061-4R1,Objets connectes,6,54
Charlie,Tremblay,420-061-4R1,Objets connectes,6,79
Jordan,Pelletier,420-061-4R1,Objets connectes,6,60
Taylor,Gagnon,420-061-4R1,Objets connectes,6,93
Jordan,Pelletier,420-061-4R1,Objets connectes,6,44
Jordan,Morin,420-061-4R1,Objets connectes,6,47
Jamie,Tremblay,420-061-4R1,Objets connectes,6,37
Charlie,Lavoie,420-061-4R1,Objets connectes,6,58
Alex,Tremblay,420-061-4R1,Objets connectes,6,57
Jamie,Roy,420-061-4R1,Objets connectes,6,72
Taylor,Roy,420-061-4R1,Objets connectes,6,88
Alex,Tremblay,420-061-4R1,Objets connectes,6,61
Charlie,Lefebvre,420-061-4R1,Objets connectes,6,78
Taylor,Lavoie,420-061-4R1,Objets connectes,6,77
Robin,Gagnon,420-061-4R1,Objets connectes,6,59
Taylor,Lavoie,420-061-4R1,Objets connectes,6,83
Charlie,Lefebvre,420-061-4R1,Objets connectes,6,48
Casey,Fortin,420-061-4R1,Objets connectes,6,92
Jordan,Roy,420-061-4R1,Objets connectes,6,100
Charlie,Pelletier,420-061-4R1,Objets connectes,6,73
Sam,Bouchard,420-061-4R1,Objets connectes,6,95
Jamie,Morin,420-061-4R1,Objets connectes,6,48
Jordan,Fortin,420-061-4R1,Objets connectes,6,50
Morgan,Roy,420-061-4R1,Objets connectes,6,87
Charlie,Tremblay,420-061-4R1,Objets connectes,6,74
Sam,Fortin,420-061-4R1,Objets connectes,6,86
Sam,Bouchard,420-061-4R1,Objets connectes,6,52
Alex,Lefebvre,420-061-4R1,Objets connectes,6,72
Morgan,Fortin,420-061-4R1,Objets connectes,6,53
Alex,Morin,420-061-4R1,Objets connectes,6,81
Jordan,Fortin,420-061-4R1,Objets connectes,6,63
Robin,Pelletier,420-061-4R1,Objets connectes,6,39
Jamie,Tremblay,420-061-4R1,Objets connectes,6,46
Casey,Fortin,420-061-4R1,Objets connectes,6,96
Taylor,Lavoie,420-061-4R1,Objets connectes,6,98
Sam,Tremblay,420-061-4R1,Objets connectes,6,52
Casey,Pelletier,420-061-4R1,Objets connectes,6,72
Jamie,Fortin,420-061-4R1,Objets connectes,6,73
Alex,Lavoie,420-061-4R1,Objets connectes,6,68
Jamie,Lefebvre,420-061-4R1,Objets connectes,6,47
Alex,Morin,420-061-4R1,Objets connectes,6,69
Sam,Roy,420-061-4R1,Objets connectes,6,84
Jamie,Gauthier,420-061-4R1,Objets connectes,6,43
Sam,Lefebvre,420-061-4R1,Objets connectes,6,86
Ronald,MacDounald,420-061-R1P,Projet d’integration - Phase II,6,52
Homer,Simpson,420-061-R1P,Projet d’integration - Phase II,6,43
Doctor,Doogie,420-061-R1P,Projet d’integration - Phase II,6,40
Jordan,Gauthier,420-061-R1P,Projet d’integration - Phase II,6,87
Taylor,Lavoie,420-061-R1P,Projet d’integration - Phase II,6,55
Jordan,Bouchard,420-061-R1P,Projet d’integration - Phase II,6,38
Jordan,Gagnon,420-061-R1P,Projet d’integration - Phase II,6,62
Alex,Morin,420-061-R1P,Projet d’integration - Phase II,6,54
Charlie,Lavoie,420-061-R1P,Projet d’integration - Phase II,6,60
Casey,Bouchard,420-061-R1P,Projet d’integration - Phase II,6,86
Sam,Fortin,420-061-R1P,Projet d’integration - Phase II,6,46
Alex,Tremblay,420-061-R1P,Projet d’integration - Phase II,6,85
Jamie,Pelletier,420-061-R1P,Projet d’integration - Phase II,6,74
